IUCN,IUCN Category,SPEC,Species,COU,Country,Unit Code,Unit,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,,,54.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,,,4.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,LTU,Lithuania,NBR,Number,,,20.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,,,1.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,,,3.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,,,41.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,,,2.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,,,0.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,,,2.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,LTU,Lithuania,NBR,Number,,,26.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,,,3.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,,,22.0,,
THREATENED_IND,Total number of indigenous threatened species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,,,7.0,,
THREATENED_IND,Total number of indigenous threatened species,BIRD,Birds,LTU,Lithuania,NBR,Number,,,56.0,,
THREATENED_IND,Total number of indigenous threatened species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,,,2.0,,
THREATENED_IND,Total number of indigenous threatened species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,,,4.0,,
THREATENED_IND,Total number of indigenous threatened species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,,,130.0,,
THREATENED_IND,Total number of indigenous threatened species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,,,5.0,,
THREATENED_IND,Total number of indigenous threatened species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,,,1.0,,
THREATENED_IND,Total number of indigenous threatened species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,,,4.0,,
THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,LTU,Lithuania,NBR,Number,,,48.0,,
THREATENED_IND,Total number of indigenous threatened species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,,,43.0,,
THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,,,89.0,,
ENDANGERED_IND,Number of endangered indigenous species,MAMMAL,Mammals,AUS,Australia,NBR,Number,,,38.0,,
ENDANGERED_IND,Number of endangered indigenous species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,,,10.0,,
ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,,,555.0,,
ENDANGERED_IND,Number of endangered indigenous species,FISH_TOT,Fish,AUS,Australia,NBR,Number,,,19.0,,
ENDANGERED_IND,Number of endangered indigenous species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,,,2.0,,
ENDANGERED_IND,Number of endangered indigenous species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,,,17.0,,
ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,,,22.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MAMMAL,Mammals,AUS,Australia,NBR,Number,,,10.0,,
CRITICAL_IND,Number of critically endangered indigenous species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,,,15.0,,
CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,,,198.0,,
CRITICAL_IND,Number of critically endangered indigenous species,FISH_TOT,Fish,AUS,Australia,NBR,Number,,,7.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,,,4.0,,
CRITICAL_IND,Number of critically endangered indigenous species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,,,3.0,,
CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,,,30.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MAMMAL,Mammals,AUS,Australia,NBR,Number,,,59.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,,,12.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,,,588.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,FISH_TOT,Fish,AUS,Australia,NBR,Number,,,24.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,,,8.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,,,16.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,AUS,Australia,NBR,Number,,,1.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,,,13.0,,
THREATENED_IND,Total number of indigenous threatened species,MAMMAL,Mammals,AUS,Australia,NBR,Number,,,107.0,,
THREATENED_IND,Total number of indigenous threatened species,BIRD,Birds,AUS,Australia,NBR,Number,,,135.0,,
THREATENED_IND,Total number of indigenous threatened species,REPTILE,Reptiles,AUS,Australia,NBR,Number,,,61.0,,
THREATENED_IND,Total number of indigenous threatened species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,,,37.0,,
THREATENED_IND,Total number of indigenous threatened species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,,,1341.0,,
THREATENED_IND,Total number of indigenous threatened species,FISH_TOT,Fish,AUS,Australia,NBR,Number,,,50.0,,
THREATENED_IND,Total number of indigenous threatened species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,,,14.0,,
THREATENED_IND,Total number of indigenous threatened species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,,,36.0,,
THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,AUS,Australia,NBR,Number,,,1.0,,
THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,,,65.0,,
TOT_KNOWN,Total number of known species,MOSS,Mosses,AUT,Austria,NBR,Number,,,1016.0,,
TOT_KNOWN,Total number of known species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,2100.0,,
TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,45244.0,,
TOT_KNOWN_IND,Total number of indigenous known species,MOSS,Mosses,AUT,Austria,NBR,Number,,,1016.0,,
TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,2100.0,,
TOT_KNOWN_IND,Total number of indigenous known species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,45244.0,,
ENDANGERED,Number of endangered species,MOSS,Mosses,AUT,Austria,NBR,Number,,,69.0,,
ENDANGERED,Number of endangered species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,135.0,,
ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,310.0,,
CRITICAL,Number of critically endangered species,MOSS,Mosses,AUT,Austria,NBR,Number,,,34.0,,
CRITICAL,Number of critically endangered species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,57.0,,
CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,302.0,,
VULNERABLE,Number of vulnerable species,MOSS,Mosses,AUT,Austria,NBR,Number,,,135.0,,
VULNERABLE,Number of vulnerable species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,251.0,,
VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,356.0,,
THREATENED,Total number of threatened species,MOSS,Mosses,AUT,Austria,NBR,Number,,,238.0,,
THREATENED,Total number of threatened species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,443.0,,
THREATENED,Total number of threatened species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,968.0,,
ENDANGERED_IND,Number of endangered indigenous species,MOSS,Mosses,AUT,Austria,NBR,Number,,,69.0,,
ENDANGERED_IND,Number of endangered indigenous species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,135.0,,
ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,310.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,AUT,Austria,NBR,Number,,,34.0,,
CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,57.0,,
CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,302.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,AUT,Austria,NBR,Number,,,135.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,251.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,356.0,,
THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,AUT,Austria,NBR,Number,,,238.0,,
THREATENED_IND,Total number of indigenous threatened species,LICHEN,Lichens,AUT,Austria,NBR,Number,,,443.0,,
THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,,,968.0,,
TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,FRA,France,NBR,Number,,,1060.0,,
ENDANGERED,Number of endangered species,FISH_TOT,Fish,FRA,France,NBR,Number,,,11.0,,
ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,FRA,France,NBR,Number,,,22.0,,
CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,FRA,France,NBR,Number,,,51.0,,
CRITICAL,Number of critically endangered species,FISH_TOT,Fish,FRA,France,NBR,Number,,,7.0,,
CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,FRA,France,NBR,Number,,,18.0,,
VULNERABLE,Number of vulnerable species,FISH_TOT,Fish,FRA,France,NBR,Number,,,8.0,,
VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,FRA,France,NBR,Number,,,179.0,,
THREATENED,Total number of threatened species,FISH_TOT,Fish,FRA,France,NBR,Number,,,26.0,,
THREATENED,Total number of threatened species,INVERTEB,Invertebrates,FRA,France,NBR,Number,,,219.0,,
ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,,,51.0,,
CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,,,28.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,,,100.0,,
THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,,,179.0,,
TOT_KNOWN,Total number of known species,MOSS,Mosses,ITA,Italy,NBR,Number,,,1209.0,,
TOT_KNOWN,Total number of known species,LICHEN,Lichens,ITA,Italy,NBR,Number,,,2704.0,,
THREATENED,Total number of threatened species,MOSS,Mosses,ITA,Italy,NBR,Number,,,237.0,,
THREATENED,Total number of threatened species,LICHEN,Lichens,ITA,Italy,NBR,Number,,,153.0,,
TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,TUR,Turkey,NBR,Number,,,20636.0,,
TOT_KNOWN,Total number of known species,LICHEN,Lichens,CAN,Canada,NBR,Number,,,857.0,,
TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,CAN,Canada,NBR,Number,,,856.0,,
CRITICAL,Number of critically endangered species,MOSS,Mosses,CAN,Canada,NBR,Number,,,75.0,,
CRITICAL,Number of critically endangered species,LICHEN,Lichens,CAN,Canada,NBR,Number,,,70.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,CAN,Canada,NBR,Number,,,75.0,,
CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,CAN,Canada,NBR,Number,,,70.0,,
CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,,,115.0,,
CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,,,115.0,,
ENDANGERED,Number of endangered species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,5.0,,
CRITICAL,Number of critically endangered species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,6.0,,
VULNERABLE,Number of vulnerable species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,6.0,,
THREATENED,Total number of threatened species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,17.0,,
ENDANGERED_IND,Number of endangered indigenous species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,5.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,6.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,6.0,,
THREATENED_IND,Total number of indigenous threatened species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,,,17.0,,
TOT_KNOWN,Total number of known species,LICHEN,Lichens,TUR,Turkey,NBR,Number,,,1000.0,,
THREATENED,Total number of threatened species,INVERTEB,Invertebrates,TUR,Turkey,NBR,Number,,,89.0,,
TOT_KNOWN,Total number of known species,AMPHIBIAN,Amphibians,BRA,Brazil,NBR,Number,,,877.0,,
TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,19938.0,,
TOT_KNOWN_IND,Total number of indigenous known species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,18908.0,,
ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,295.0,,
CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,205.0,,
VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,765.0,,
THREATENED,Total number of threatened species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,1265.0,,
ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,295.0,,
CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,205.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,765.0,,
THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,,,1265.0,,
TOT_KNOWN,Total number of known species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,659.0,,
TOT_KNOWN,Total number of known species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,715.0,,
TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,87.0,,
TOT_KNOWN_IND,Total number of indigenous known species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,657.0,,
TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,715.0,,
TOT_KNOWN_IND,Total number of indigenous known species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,87.0,,
ENDANGERED,Number of endangered species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,90.0,,
ENDANGERED,Number of endangered species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,44.0,,
ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,7.0,,
CRITICAL,Number of critically endangered species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,20.0,,
CRITICAL,Number of critically endangered species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,24.0,,
CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,9.0,,
VULNERABLE,Number of vulnerable species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,63.0,,
VULNERABLE,Number of vulnerable species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,45.0,,
VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,8.0,,
THREATENED,Total number of threatened species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,173.0,,
THREATENED,Total number of threatened species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,113.0,,
THREATENED,Total number of threatened species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,24.0,,
ENDANGERED_IND,Number of endangered indigenous species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,90.0,,
ENDANGERED_IND,Number of endangered indigenous species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,44.0,,
ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,7.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,20.0,,
CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,24.0,,
CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,9.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,63.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,45.0,,
VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,8.0,,
THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,HUN,Hungary,NBR,Number,,,173.0,,
THREATENED_IND,Total number of indigenous threatened species,LICHEN,Lichens,HUN,Hungary,NBR,Number,,,113.0,,
THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,,,24.0,,
TOT_KNOWN,Total number of known species,FISH_TOT,Fish,JPN,Japan,NBR,Number,,,4300.0,,
TOT_KNOWN,Total number of known species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,,,3900.0,,
ENDANGERED,Number of endangered species,FISH_TOT,Fish,JPN,Japan,NBR,Number,,,79.0,,
ENDANGERED,Number of endangered species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,,,8.0,,
CRITICAL,Number of critically endangered species,FISH_TOT,Fish,JPN,Japan,NBR,Number,,,60.0,,
CRITICAL,Number of critically endangered species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,,,6.0,,
VULNERABLE,Number of vulnerable species,FISH_TOT,Fish,JPN,Japan,NBR,Number,,,46.0,,
VULNERABLE,Number of vulnerable species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,,,2.0,,
THREATENED,Total number of threatened species,FISH_TOT,Fish,JPN,Japan,NBR,Number,,,185.0,,
THREATENED,Total number of threatened species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,,,16.0,,
CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,LUX,Luxembourg,NBR,Number,,,7.0,I,Incomplete data
TOT_KNOWN,Total number of known species,MOSS,Mosses,GBR,United Kingdom,NBR,Number,,,805.0,,
CRITICAL,Number of critically endangered species,BIRD,Birds,LTU,Lithuania,NBR,Number,,,19.0,,
CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,,,23.0,,
CRITICAL,Number of critically endangered species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,,,3.0,,
CRITICAL,Number of critically endangered species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,,,1.0,,
CRITICAL,Number of critically endangered species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,,,2.0,,
CRITICAL,Number of critically endangered species,MOSS,Mosses,LTU,Lithuania,NBR,Number,,,9.0,,
CRITICAL,Number of critically endangered species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,,,24.0,,
CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,,,13.0,,
CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,LTU,Lithuania,NBR,Number,,,19.0,,
CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,,,23.0,,
CRITICAL_IND,Number of critically endangered indigenous species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,,,3.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,,,1.0,,
CRITICAL_IND,Number of critically endangered indigenous species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,,,2.0,,
CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,LTU,Lithuania,NBR,Number,,,9.0,,
CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,,,24.0,,
CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,,,13.0,,
TOT_KNOWN,Total number of known species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,,,5051.0,,
TOT_KNOWN,Total number of known species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,,,375.0,,
TOT_KNOWN_IND,Total number of indigenous known species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,,,5040.0,,
TOT_KNOWN_IND,Total number of indigenous known species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,,,337.0,,
TOT_KNOWN_IND,Total number of indigenous known species,MOSS,Mosses,CZE,Czech Republic,NBR,Number,,,892.0,,
TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,CZE,Czech Republic,NBR,Number,,,1526.0,,
