,Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
179,New Delhi,PM2.5 - Principal,2020-01-08 01:00 PM,2020,1,8,13,136.3,193.0,Unhealthy,153.0,UG/M3,1 Hr,Valid
180,New Delhi,PM2.5 - Principal,2020-01-08 02:00 PM,2020,1,8,14,147.4,198.0,Unhealthy,160.0,UG/M3,1 Hr,Valid
181,New Delhi,PM2.5 - Principal,2020-01-08 03:00 PM,2020,1,8,15,154.7,205.0,Very Unhealthy,163.0,UG/M3,1 Hr,Valid
182,New Delhi,PM2.5 - Principal,2020-01-08 04:00 PM,2020,1,8,16,161.3,212.0,Very Unhealthy,168.0,UG/M3,1 Hr,Valid
183,New Delhi,PM2.5 - Principal,2020-01-08 05:00 PM,2020,1,8,17,158.3,209.0,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
184,New Delhi,PM2.5 - Principal,2020-01-08 06:00 PM,2020,1,8,18,164.7,215.0,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
185,New Delhi,PM2.5 - Principal,2020-01-08 07:00 PM,2020,1,8,19,159.4,210.0,Very Unhealthy,154.0,UG/M3,1 Hr,Valid
186,New Delhi,PM2.5 - Principal,2020-01-08 08:00 PM,2020,1,8,20,155.2,206.0,Very Unhealthy,147.0,UG/M3,1 Hr,Valid
187,New Delhi,PM2.5 - Principal,2020-01-08 09:00 PM,2020,1,8,21,144.5,197.0,Unhealthy,123.0,UG/M3,1 Hr,Valid
188,New Delhi,PM2.5 - Principal,2020-01-08 10:00 PM,2020,1,8,22,132.5,191.0,Unhealthy,112.0,UG/M3,1 Hr,Valid
189,New Delhi,PM2.5 - Principal,2020-01-08 11:00 PM,2020,1,8,23,115.9,182.0,Unhealthy,99.0,UG/M3,1 Hr,Valid
190,New Delhi,PM2.5 - Principal,2020-01-09 12:00 AM,2020,1,9,0,101.2,175.0,Unhealthy,89.0,UG/M3,1 Hr,Valid
191,New Delhi,PM2.5 - Principal,2020-01-09 01:00 AM,2020,1,9,1,96.7,172.0,Unhealthy,92.0,UG/M3,1 Hr,Valid
192,New Delhi,PM2.5 - Principal,2020-01-09 02:00 AM,2020,1,9,2,84.6,166.0,Unhealthy,73.0,UG/M3,1 Hr,Valid
193,New Delhi,PM2.5 - Principal,2020-01-09 03:00 AM,2020,1,9,3,76.7,162.0,Unhealthy,69.0,UG/M3,1 Hr,Valid
194,New Delhi,PM2.5 - Principal,2020-01-09 04:00 AM,2020,1,9,4,68.3,158.0,Unhealthy,60.0,UG/M3,1 Hr,Valid
195,New Delhi,PM2.5 - Principal,2020-01-09 05:00 AM,2020,1,9,5,71.1,159.0,Unhealthy,74.0,UG/M3,1 Hr,Valid
196,New Delhi,PM2.5 - Principal,2020-01-09 06:00 AM,2020,1,9,6,75.5,161.0,Unhealthy,80.0,UG/M3,1 Hr,Valid
197,New Delhi,PM2.5 - Principal,2020-01-09 07:00 AM,2020,1,9,7,87.2,167.0,Unhealthy,99.0,UG/M3,1 Hr,Valid
198,New Delhi,PM2.5 - Principal,2020-01-09 08:00 AM,2020,1,9,8,101.1,175.0,Unhealthy,115.0,UG/M3,1 Hr,Valid
199,New Delhi,PM2.5 - Principal,2020-01-09 09:00 AM,2020,1,9,9,111.0,180.0,Unhealthy,121.0,UG/M3,1 Hr,Valid
200,New Delhi,PM2.5 - Principal,2020-01-09 10:00 AM,2020,1,9,10,114.5,181.0,Unhealthy,118.0,UG/M3,1 Hr,Valid
201,New Delhi,PM2.5 - Principal,2020-01-09 11:00 AM,2020,1,9,11,112.7,181.0,Unhealthy,111.0,UG/M3,1 Hr,Valid
202,New Delhi,PM2.5 - Principal,2020-01-09 12:00 PM,2020,1,9,12,112.3,180.0,Unhealthy,112.0,UG/M3,1 Hr,Valid
203,New Delhi,PM2.5 - Principal,2020-01-09 01:00 PM,2020,1,9,13,103.6,176.0,Unhealthy,95.0,UG/M3,1 Hr,Valid
204,New Delhi,PM2.5 - Principal,2020-01-09 02:00 PM,2020,1,9,14,101.8,175.0,Unhealthy,100.0,UG/M3,1 Hr,Valid
205,New Delhi,PM2.5 - Principal,2020-01-09 03:00 PM,2020,1,9,15,97.4,173.0,Unhealthy,93.0,UG/M3,1 Hr,Valid
206,New Delhi,PM2.5 - Principal,2020-01-09 04:00 PM,2020,1,9,16,89.8,169.0,Unhealthy,75.0,UG/M3,1 Hr,Valid
207,New Delhi,PM2.5 - Principal,2020-01-09 05:00 PM,2020,1,9,17,84.3,166.0,Unhealthy,75.0,UG/M3,1 Hr,Valid
208,New Delhi,PM2.5 - Principal,2020-01-09 06:00 PM,2020,1,9,18,80.1,164.0,Unhealthy,74.0,UG/M3,1 Hr,Valid
209,New Delhi,PM2.5 - Principal,2020-01-09 07:00 PM,2020,1,9,19,83.1,165.0,Unhealthy,88.0,UG/M3,1 Hr,Valid
210,New Delhi,PM2.5 - Principal,2020-01-09 08:00 PM,2020,1,9,20,95.9,172.0,Unhealthy,116.0,UG/M3,1 Hr,Valid
211,New Delhi,PM2.5 - Principal,2020-01-09 09:00 PM,2020,1,9,21,113.2,181.0,Unhealthy,133.0,UG/M3,1 Hr,Valid
212,New Delhi,PM2.5 - Principal,2020-01-09 10:00 PM,2020,1,9,22,127.3,188.0,Unhealthy,141.0,UG/M3,1 Hr,Valid
213,New Delhi,PM2.5 - Principal,2020-01-09 11:00 PM,2020,1,9,23,139.7,194.0,Unhealthy,151.0,UG/M3,1 Hr,Valid
214,New Delhi,PM2.5 - Principal,2020-01-10 12:00 AM,2020,1,10,0,139.4,194.0,Unhealthy,139.0,UG/M3,1 Hr,Valid
215,New Delhi,PM2.5 - Principal,2020-01-10 01:00 AM,2020,1,10,1,145.7,198.0,Unhealthy,152.0,UG/M3,1 Hr,Valid
216,New Delhi,PM2.5 - Principal,2020-01-10 02:00 AM,2020,1,10,2,145.3,197.0,Unhealthy,145.0,UG/M3,1 Hr,Valid
217,New Delhi,PM2.5 - Principal,2020-01-10 03:00 AM,2020,1,10,3,144.1,197.0,Unhealthy,143.0,UG/M3,1 Hr,Valid
218,New Delhi,PM2.5 - Principal,2020-01-10 04:00 AM,2020,1,10,4,119.0,184.0,Unhealthy,94.0,UG/M3,1 Hr,Valid
219,New Delhi,PM2.5 - Principal,2020-01-10 05:00 AM,2020,1,10,5,107.5,178.0,Unhealthy,96.0,UG/M3,1 Hr,Valid
220,New Delhi,PM2.5 - Principal,2020-01-10 06:00 AM,2020,1,10,6,104.5,176.0,Unhealthy,95.0,UG/M3,1 Hr,Valid
221,New Delhi,PM2.5 - Principal,2020-01-10 07:00 AM,2020,1,10,7,104.4,176.0,Unhealthy,101.0,UG/M3,1 Hr,Valid
222,New Delhi,PM2.5 - Principal,2020-01-10 08:00 AM,2020,1,10,8,101.1,175.0,Unhealthy,96.0,UG/M3,1 Hr,Valid
223,New Delhi,PM2.5 - Principal,2020-01-10 09:00 AM,2020,1,10,9,103.7,176.0,Unhealthy,108.0,UG/M3,1 Hr,Valid
224,New Delhi,PM2.5 - Principal,2020-01-10 10:00 AM,2020,1,10,10,119.1,184.0,Unhealthy,144.0,UG/M3,1 Hr,Valid
225,New Delhi,PM2.5 - Principal,2020-01-10 11:00 AM,2020,1,10,11,131.6,190.0,Unhealthy,152.0,UG/M3,1 Hr,Valid
226,New Delhi,PM2.5 - Principal,2020-01-10 12:00 PM,2020,1,10,12,138.6,194.0,Unhealthy,150.0,UG/M3,1 Hr,Valid
227,New Delhi,PM2.5 - Principal,2020-01-10 01:00 PM,2020,1,10,13,147.2,198.0,Unhealthy,158.0,UG/M3,1 Hr,Valid
228,New Delhi,PM2.5 - Principal,2020-01-10 02:00 PM,2020,1,10,14,143.0,196.0,Unhealthy,137.0,UG/M3,1 Hr,Valid
229,New Delhi,PM2.5 - Principal,2020-01-10 03:00 PM,2020,1,10,15,145.4,197.0,Unhealthy,149.0,UG/M3,1 Hr,Valid
230,New Delhi,PM2.5 - Principal,2020-01-10 04:00 PM,2020,1,10,16,140.8,195.0,Unhealthy,134.0,UG/M3,1 Hr,Valid
231,New Delhi,PM2.5 - Principal,2020-01-10 05:00 PM,2020,1,10,17,120.4,185.0,Unhealthy,92.0,UG/M3,1 Hr,Valid
232,New Delhi,PM2.5 - Principal,2020-01-10 06:00 PM,2020,1,10,18,102.8,175.0,Unhealthy,85.0,UG/M3,1 Hr,Valid
233,New Delhi,PM2.5 - Principal,2020-01-10 07:00 PM,2020,1,10,19,108.4,178.0,Unhealthy,115.0,UG/M3,1 Hr,Valid
234,New Delhi,PM2.5 - Principal,2020-01-10 08:00 PM,2020,1,10,20,134.3,192.0,Unhealthy,163.0,UG/M3,1 Hr,Valid
235,New Delhi,PM2.5 - Principal,2020-01-10 09:00 PM,2020,1,10,21,179.7,230.0,Very Unhealthy,224.0,UG/M3,1 Hr,Valid
236,New Delhi,PM2.5 - Principal,2020-01-10 10:00 PM,2020,1,10,22,206.3,256.0,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
237,New Delhi,PM2.5 - Principal,2020-01-10 11:00 PM,2020,1,10,23,215.6,266.0,Very Unhealthy,225.0,UG/M3,1 Hr,Valid
238,New Delhi,PM2.5 - Principal,2020-01-11 12:00 AM,2020,1,11,0,223.3,273.0,Very Unhealthy,231.0,UG/M3,1 Hr,Valid
239,New Delhi,PM2.5 - Principal,2020-01-11 01:00 AM,2020,1,11,1,221.6,271.0,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
240,New Delhi,PM2.5 - Principal,2020-01-11 02:00 AM,2020,1,11,2,193.8,244.0,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
241,New Delhi,PM2.5 - Principal,2020-01-11 03:00 AM,2020,1,11,3,165.4,216.0,Very Unhealthy,137.0,UG/M3,1 Hr,Valid
242,New Delhi,PM2.5 - Principal,2020-01-11 04:00 AM,2020,1,11,4,152.2,203.0,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
243,New Delhi,PM2.5 - Principal,2020-01-11 05:00 AM,2020,1,11,5,147.1,198.0,Unhealthy,142.0,UG/M3,1 Hr,Valid
244,New Delhi,PM2.5 - Principal,2020-01-11 06:00 AM,2020,1,11,6,160.5,211.0,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
245,New Delhi,PM2.5 - Principal,2020-01-11 07:00 AM,2020,1,11,7,168.0,218.0,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
246,New Delhi,PM2.5 - Principal,2020-01-11 08:00 AM,2020,1,11,8,170.5,221.0,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
247,New Delhi,PM2.5 - Principal,2020-01-11 09:00 AM,2020,1,11,9,173.1,223.0,Very Unhealthy,177.0,UG/M3,1 Hr,Valid
248,New Delhi,PM2.5 - Principal,2020-01-11 10:00 AM,2020,1,11,10,176.2,226.0,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
249,New Delhi,PM2.5 - Principal,2020-01-11 11:00 AM,2020,1,11,11,160.2,211.0,Very Unhealthy,137.0,UG/M3,1 Hr,Valid
250,New Delhi,PM2.5 - Principal,2020-01-11 12:00 PM,2020,1,11,12,130.1,190.0,Unhealthy,103.0,UG/M3,1 Hr,Valid
251,New Delhi,PM2.5 - Principal,2020-01-11 01:00 PM,2020,1,11,13,99.0,173.0,Unhealthy,68.0,UG/M3,1 Hr,Valid
252,New Delhi,PM2.5 - Principal,2020-01-11 02:00 PM,2020,1,11,14,90.5,169.0,Unhealthy,82.0,UG/M3,1 Hr,Valid
253,New Delhi,PM2.5 - Principal,2020-01-11 03:00 PM,2020,1,11,15,93.7,171.0,Unhealthy,97.0,UG/M3,1 Hr,Valid
254,New Delhi,PM2.5 - Principal,2020-01-11 04:00 PM,2020,1,11,16,95.8,172.0,Unhealthy,98.0,UG/M3,1 Hr,Valid
255,New Delhi,PM2.5 - Principal,2020-01-11 05:00 PM,2020,1,11,17,101.4,175.0,Unhealthy,107.0,UG/M3,1 Hr,Valid
256,New Delhi,PM2.5 - Principal,2020-01-11 06:00 PM,2020,1,11,18,107.2,178.0,Unhealthy,113.0,UG/M3,1 Hr,Valid
257,New Delhi,PM2.5 - Principal,2020-01-11 07:00 PM,2020,1,11,19,146.6,198.0,Unhealthy,186.0,UG/M3,1 Hr,Valid
258,New Delhi,PM2.5 - Principal,2020-01-11 08:00 PM,2020,1,11,20,157.3,208.0,Very Unhealthy,168.0,UG/M3,1 Hr,Valid
259,New Delhi,PM2.5 - Principal,2020-01-11 09:00 PM,2020,1,11,21,166.6,217.0,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
260,New Delhi,PM2.5 - Principal,2020-01-11 10:00 PM,2020,1,11,22,191.8,242.0,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
261,New Delhi,PM2.5 - Principal,2020-01-11 11:00 PM,2020,1,11,23,233.9,284.0,Very Unhealthy,276.0,UG/M3,1 Hr,Valid
262,New Delhi,PM2.5 - Principal,2020-01-12 12:00 AM,2020,1,12,0,272.4,323.0,Hazardous,311.0,UG/M3,1 Hr,Valid
263,New Delhi,PM2.5 - Principal,2020-01-12 01:00 AM,2020,1,12,1,288.7,339.0,Hazardous,305.0,UG/M3,1 Hr,Valid
264,New Delhi,PM2.5 - Principal,2020-01-12 02:00 AM,2020,1,12,2,275.4,326.0,Hazardous,262.0,UG/M3,1 Hr,Valid
265,New Delhi,PM2.5 - Principal,2020-01-12 03:00 AM,2020,1,12,3,255.2,306.0,Hazardous,235.0,UG/M3,1 Hr,Valid
266,New Delhi,PM2.5 - Principal,2020-01-12 04:00 AM,2020,1,12,4,247.1,297.0,Very Unhealthy,239.0,UG/M3,1 Hr,Valid
267,New Delhi,PM2.5 - Principal,2020-01-12 05:00 AM,2020,1,12,5,243.0,293.0,Very Unhealthy,239.0,UG/M3,1 Hr,Valid
268,New Delhi,PM2.5 - Principal,2020-01-12 06:00 AM,2020,1,12,6,276.0,326.0,Hazardous,313.0,UG/M3,1 Hr,Valid
269,New Delhi,PM2.5 - Principal,2020-01-12 07:00 AM,2020,1,12,7,271.8,322.0,Hazardous,267.0,UG/M3,1 Hr,Valid
270,New Delhi,PM2.5 - Principal,2020-01-12 08:00 AM,2020,1,12,8,276.4,327.0,Hazardous,283.0,UG/M3,1 Hr,Valid
271,New Delhi,PM2.5 - Principal,2020-01-12 09:00 AM,2020,1,12,9,258.1,309.0,Hazardous,224.0,UG/M3,1 Hr,Valid
272,New Delhi,PM2.5 - Principal,2020-01-12 10:00 AM,2020,1,12,10,221.0,271.0,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
273,New Delhi,PM2.5 - Principal,2020-01-12 11:00 AM,2020,1,12,11,186.7,237.0,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
274,New Delhi,PM2.5 - Principal,2020-01-12 12:00 PM,2020,1,12,12,150.0,200.0,Unhealthy,114.0,UG/M3,1 Hr,Valid
275,New Delhi,PM2.5 - Principal,2020-01-12 01:00 PM,2020,1,12,13,123.0,186.0,Unhealthy,96.0,UG/M3,1 Hr,Valid
276,New Delhi,PM2.5 - Principal,2020-01-12 02:00 PM,2020,1,12,14,106.9,178.0,Unhealthy,91.0,UG/M3,1 Hr,Valid
277,New Delhi,PM2.5 - Principal,2020-01-12 03:00 PM,2020,1,12,15,93.9,171.0,Unhealthy,81.0,UG/M3,1 Hr,Valid
278,New Delhi,PM2.5 - Principal,2020-01-12 04:00 PM,2020,1,12,16,83.4,165.0,Unhealthy,73.0,UG/M3,1 Hr,Valid
279,New Delhi,PM2.5 - Principal,2020-01-12 05:00 PM,2020,1,12,17,76.7,162.0,Unhealthy,70.0,UG/M3,1 Hr,Valid
280,New Delhi,PM2.5 - Principal,2020-01-12 06:00 PM,2020,1,12,18,84.8,166.0,Unhealthy,93.0,UG/M3,1 Hr,Valid
281,New Delhi,PM2.5 - Principal,2020-01-12 07:00 PM,2020,1,12,19,111.3,180.0,Unhealthy,138.0,UG/M3,1 Hr,Valid
282,New Delhi,PM2.5 - Principal,2020-01-12 08:00 PM,2020,1,12,20,145.6,198.0,Unhealthy,180.0,UG/M3,1 Hr,Valid
283,New Delhi,PM2.5 - Principal,2020-01-12 09:00 PM,2020,1,12,21,181.3,232.0,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
284,New Delhi,PM2.5 - Principal,2020-01-12 10:00 PM,2020,1,12,22,199.6,250.0,Very Unhealthy,218.0,UG/M3,1 Hr,Valid
285,New Delhi,PM2.5 - Principal,2020-01-12 11:00 PM,2020,1,12,23,242.3,292.0,Very Unhealthy,285.0,UG/M3,1 Hr,Valid
286,New Delhi,PM2.5 - Principal,2020-01-13 12:00 AM,2020,1,13,0,273.2,323.0,Hazardous,304.0,UG/M3,1 Hr,Valid
287,New Delhi,PM2.5 - Principal,2020-01-13 01:00 AM,2020,1,13,1,300.6,351.0,Hazardous,328.0,UG/M3,1 Hr,Valid
288,New Delhi,PM2.5 - Principal,2020-01-13 02:00 AM,2020,1,13,2,303.8,354.0,Hazardous,307.0,UG/M3,1 Hr,Valid
289,New Delhi,PM2.5 - Principal,2020-01-13 03:00 AM,2020,1,13,3,304.4,354.0,Hazardous,305.0,UG/M3,1 Hr,Valid
290,New Delhi,PM2.5 - Principal,2020-01-13 04:00 AM,2020,1,13,4,293.7,344.0,Hazardous,283.0,UG/M3,1 Hr,Valid
291,New Delhi,PM2.5 - Principal,2020-01-13 05:00 AM,2020,1,13,5,292.9,343.0,Hazardous,292.0,UG/M3,1 Hr,Valid
292,New Delhi,PM2.5 - Principal,2020-01-13 06:00 AM,2020,1,13,6,293.9,344.0,Hazardous,295.0,UG/M3,1 Hr,Valid
293,New Delhi,PM2.5 - Principal,2020-01-13 07:00 AM,2020,1,13,7,287.7,338.0,Hazardous,280.0,UG/M3,1 Hr,Valid
294,New Delhi,PM2.5 - Principal,2020-01-13 08:00 AM,2020,1,13,8,275.2,325.0,Hazardous,248.0,UG/M3,1 Hr,Valid
295,New Delhi,PM2.5 - Principal,2020-01-13 09:00 AM,2020,1,13,9,262.2,313.0,Hazardous,236.0,UG/M3,1 Hr,Valid
296,New Delhi,PM2.5 - Principal,2020-01-13 10:00 AM,2020,1,13,10,244.2,294.0,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
297,New Delhi,PM2.5 - Principal,2020-01-13 11:00 AM,2020,1,13,11,209.0,259.0,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
298,New Delhi,PM2.5 - Principal,2020-01-13 12:00 PM,2020,1,13,12,185.3,235.0,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
299,New Delhi,PM2.5 - Principal,2020-01-13 01:00 PM,2020,1,13,13,181.2,231.0,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
300,New Delhi,PM2.5 - Principal,2020-01-13 02:00 PM,2020,1,13,14,158.9,209.0,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
301,New Delhi,PM2.5 - Principal,2020-01-13 03:00 PM,2020,1,13,15,146.9,198.0,Unhealthy,135.0,UG/M3,1 Hr,Valid
302,New Delhi,PM2.5 - Principal,2020-01-13 04:00 PM,2020,1,13,16,136.9,193.0,Unhealthy,127.0,UG/M3,1 Hr,Valid
303,New Delhi,PM2.5 - Principal,2020-01-13 05:00 PM,2020,1,13,17,135.9,193.0,Unhealthy,135.0,UG/M3,1 Hr,Valid
304,New Delhi,PM2.5 - Principal,2020-01-13 06:00 PM,2020,1,13,18,134.4,192.0,Unhealthy,133.0,UG/M3,1 Hr,Valid
305,New Delhi,PM2.5 - Principal,2020-01-13 07:00 PM,2020,1,13,19,163.5,214.0,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
306,New Delhi,PM2.5 - Principal,2020-01-13 08:00 PM,2020,1,13,20,180.6,231.0,Very Unhealthy,202.0,UG/M3,1 Hr,Valid
307,New Delhi,PM2.5 - Principal,2020-01-13 09:00 PM,2020,1,13,21,175.6,226.0,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
308,New Delhi,PM2.5 - Principal,2020-01-13 10:00 PM,2020,1,13,22,157.7,208.0,Very Unhealthy,130.0,UG/M3,1 Hr,Valid
309,New Delhi,PM2.5 - Principal,2020-01-13 11:00 PM,2020,1,13,23,154.4,205.0,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
310,New Delhi,PM2.5 - Principal,2020-01-14 12:00 AM,2020,1,14,0,158.3,209.0,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
311,New Delhi,PM2.5 - Principal,2020-01-14 01:00 AM,2020,1,14,1,153.7,204.0,Very Unhealthy,146.0,UG/M3,1 Hr,Valid
312,New Delhi,PM2.5 - Principal,2020-01-14 02:00 AM,2020,1,14,2,146.4,198.0,Unhealthy,134.0,UG/M3,1 Hr,Valid
313,New Delhi,PM2.5 - Principal,2020-01-14 03:00 AM,2020,1,14,3,132.6,191.0,Unhealthy,116.0,UG/M3,1 Hr,Valid
314,New Delhi,PM2.5 - Principal,2020-01-14 04:00 AM,2020,1,14,4,112.2,180.0,Unhealthy,95.0,UG/M3,1 Hr,Valid
315,New Delhi,PM2.5 - Principal,2020-01-14 05:00 AM,2020,1,14,5,101.6,175.0,Unhealthy,91.0,UG/M3,1 Hr,Valid
316,New Delhi,PM2.5 - Principal,2020-01-14 06:00 AM,2020,1,14,6,90.3,169.0,Unhealthy,79.0,UG/M3,1 Hr,Valid
317,New Delhi,PM2.5 - Principal,2020-01-14 07:00 AM,2020,1,14,7,85.1,166.0,Unhealthy,80.0,UG/M3,1 Hr,Valid
318,New Delhi,PM2.5 - Principal,2020-01-14 08:00 AM,2020,1,14,8,91.5,170.0,Unhealthy,98.0,UG/M3,1 Hr,Valid
319,New Delhi,PM2.5 - Principal,2020-01-14 09:00 AM,2020,1,14,9,117.7,183.0,Unhealthy,144.0,UG/M3,1 Hr,Valid
320,New Delhi,PM2.5 - Principal,2020-01-14 10:00 AM,2020,1,14,10,127.3,188.0,Unhealthy,137.0,UG/M3,1 Hr,Valid
321,New Delhi,PM2.5 - Principal,2020-01-14 11:00 AM,2020,1,14,11,132.1,191.0,Unhealthy,137.0,UG/M3,1 Hr,Valid
322,New Delhi,PM2.5 - Principal,2020-01-14 12:00 PM,2020,1,14,12,138.3,194.0,Unhealthy,147.0,UG/M3,1 Hr,Valid
323,New Delhi,PM2.5 - Principal,2020-01-14 01:00 PM,2020,1,14,13,173.3,224.0,Very Unhealthy,207.0,UG/M3,1 Hr,Valid
324,New Delhi,PM2.5 - Principal,2020-01-14 02:00 PM,2020,1,14,14,161.6,212.0,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
325,New Delhi,PM2.5 - Principal,2020-01-14 03:00 PM,2020,1,14,15,138.8,194.0,Unhealthy,116.0,UG/M3,1 Hr,Valid
326,New Delhi,PM2.5 - Principal,2020-01-14 04:00 PM,2020,1,14,16,108.9,179.0,Unhealthy,79.0,UG/M3,1 Hr,Valid
327,New Delhi,PM2.5 - Principal,2020-01-14 05:00 PM,2020,1,14,17,90.9,169.0,Unhealthy,73.0,UG/M3,1 Hr,Valid
328,New Delhi,PM2.5 - Principal,2020-01-14 06:00 PM,2020,1,14,18,83.9,166.0,Unhealthy,77.0,UG/M3,1 Hr,Valid
329,New Delhi,PM2.5 - Principal,2020-01-14 07:00 PM,2020,1,14,19,85.9,167.0,Unhealthy,88.0,UG/M3,1 Hr,Valid
330,New Delhi,PM2.5 - Principal,2020-01-14 08:00 PM,2020,1,14,20,98.4,173.0,Unhealthy,111.0,UG/M3,1 Hr,Valid
331,New Delhi,PM2.5 - Principal,2020-01-14 09:00 PM,2020,1,14,21,104.2,176.0,Unhealthy,110.0,UG/M3,1 Hr,Valid
332,New Delhi,PM2.5 - Principal,2020-01-14 10:00 PM,2020,1,14,22,100.6,174.0,Unhealthy,97.0,UG/M3,1 Hr,Valid
333,New Delhi,PM2.5 - Principal,2020-01-14 11:00 PM,2020,1,14,23,99.3,174.0,Unhealthy,98.0,UG/M3,1 Hr,Valid
334,New Delhi,PM2.5 - Principal,2020-01-15 12:00 AM,2020,1,15,0,104.6,176.0,Unhealthy,110.0,UG/M3,1 Hr,Valid
335,New Delhi,PM2.5 - Principal,2020-01-15 01:00 AM,2020,1,15,1,104.8,176.0,Unhealthy,105.0,UG/M3,1 Hr,Valid
336,New Delhi,PM2.5 - Principal,2020-01-15 02:00 AM,2020,1,15,2,96.3,172.0,Unhealthy,84.0,UG/M3,1 Hr,Valid
337,New Delhi,PM2.5 - Principal,2020-01-15 03:00 AM,2020,1,15,3,89.5,169.0,Unhealthy,76.0,UG/M3,1 Hr,Valid
338,New Delhi,PM2.5 - Principal,2020-01-15 04:00 AM,2020,1,15,4,89.0,168.0,Unhealthy,88.0,UG/M3,1 Hr,Valid
339,New Delhi,PM2.5 - Principal,2020-01-15 05:00 AM,2020,1,15,5,86.5,167.0,Unhealthy,80.0,UG/M3,1 Hr,Valid
340,New Delhi,PM2.5 - Principal,2020-01-15 06:00 AM,2020,1,15,6,76.4,162.0,Unhealthy,65.0,UG/M3,1 Hr,Valid
341,New Delhi,PM2.5 - Principal,2020-01-15 07:00 AM,2020,1,15,7,68.1,158.0,Unhealthy,60.0,UG/M3,1 Hr,Valid
342,New Delhi,PM2.5 - Principal,2020-01-15 08:00 AM,2020,1,15,8,78.1,163.0,Unhealthy,90.0,UG/M3,1 Hr,Valid
343,New Delhi,PM2.5 - Principal,2020-01-15 09:00 AM,2020,1,15,9,80.8,164.0,Unhealthy,84.0,UG/M3,1 Hr,Valid
344,New Delhi,PM2.5 - Principal,2020-01-15 10:00 AM,2020,1,15,10,101.6,175.0,Unhealthy,122.0,UG/M3,1 Hr,Valid
345,New Delhi,PM2.5 - Principal,2020-01-15 11:00 AM,2020,1,15,11,108.8,179.0,Unhealthy,116.0,UG/M3,1 Hr,Valid
346,New Delhi,PM2.5 - Principal,2020-01-15 12:00 PM,2020,1,15,12,109.9,179.0,Unhealthy,111.0,UG/M3,1 Hr,Valid
347,New Delhi,PM2.5 - Principal,2020-01-15 01:00 PM,2020,1,15,13,116.4,182.0,Unhealthy,123.0,UG/M3,1 Hr,Valid
348,New Delhi,PM2.5 - Principal,2020-01-15 02:00 PM,2020,1,15,14,124.2,186.0,Unhealthy,132.0,UG/M3,1 Hr,Valid
349,New Delhi,PM2.5 - Principal,2020-01-15 03:00 PM,2020,1,15,15,137.6,193.0,Unhealthy,151.0,UG/M3,1 Hr,Valid
350,New Delhi,PM2.5 - Principal,2020-01-15 04:00 PM,2020,1,15,16,122.3,185.0,Unhealthy,107.0,UG/M3,1 Hr,Valid
351,New Delhi,PM2.5 - Principal,2020-01-15 05:00 PM,2020,1,15,17,107.1,178.0,Unhealthy,92.0,UG/M3,1 Hr,Valid
352,New Delhi,PM2.5 - Principal,2020-01-15 06:00 PM,2020,1,15,18,101.5,175.0,Unhealthy,96.0,UG/M3,1 Hr,Valid
353,New Delhi,PM2.5 - Principal,2020-01-15 07:00 PM,2020,1,15,19,108.9,179.0,Unhealthy,116.0,UG/M3,1 Hr,Valid
354,New Delhi,PM2.5 - Principal,2020-01-15 08:00 PM,2020,1,15,20,117.8,183.0,Unhealthy,129.0,UG/M3,1 Hr,Valid
355,New Delhi,PM2.5 - Principal,2020-01-15 09:00 PM,2020,1,15,21,147.3,198.0,Unhealthy,178.0,UG/M3,1 Hr,Valid
356,New Delhi,PM2.5 - Principal,2020-01-15 10:00 PM,2020,1,15,22,161.6,212.0,Very Unhealthy,177.0,UG/M3,1 Hr,Valid
357,New Delhi,PM2.5 - Principal,2020-01-15 11:00 PM,2020,1,15,23,158.9,209.0,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
